agents,solveConicGibbsGreedyDynamic
"[(0, 0.6619903641754012, 0.4629313261711525), (1, 0.7438729173437557, 0.15073522917011417), (2, 0.6159582836303968, 0.010443477000400603), (3, 0.571940644959322, 0.301643819318018), (4, 0.8605371676413156, 0.212772320824836), (5, 0.34163304861733734, 0.7556224477812223), (6, 0.7556163407314336, 0.7078617013553171), (7, 0.5953153332033687, 0.09552694711129117), (8, 0.1470636390968928, 0.9015399924291259), (9, 0.046537516030523474, 0.899819034245509), (10, 0.08112585522986993, 0.7550709673587254), (11, 0.4106373018490316, 0.9143103917062004), (12, 0.20818555179265752, 0.3239226672286144), (13, 0.4937857406138859, 0.992776954172378), (14, 0.7126061779041322, 0.40980035837600215), (15, 0.9045379368196335, 0.969851467954599), (16, 0.858325317642368, 0.768901018457691), (17, 0.21737212176427778, 0.8911465043295962), (18, 0.31686490158388336, 0.7119770451122175), (19, 0.30469528473487306, 0.2460710644459554), (20, 0.8915698649423515, 0.600432702709492), (21, 0.6872966459969475, 0.09509105906091397), (22, 0.18579329050713944, 0.7495128845420156), (23, 0.6803600207071955, 0.7346736005923362), (24, 0.6224890656111617, 0.8946877792787171), (25, 0.8553706789157765, 0.07895297709855398), (26, 0.6374590841938689, 0.7524481513801446), (27, 0.30911978507468674, 0.24701552874280153), (28, 0.20121532700443479, 0.23450013011142323), (29, 0.9573703617554343, 0.38791831632360607), (30, 0.9535308493818907, 0.8828740819602848), (31, 0.7766329537048483, 0.9474057273710779), (32, 0.42191216990513125, 0.5257605117930504), (33, 0.45940013811150004, 0.2393697818280066), (34, 0.14837623467681116, 0.48124851609041974), (35, 0.7098657636944258, 0.7844866844746233), (36, 0.04194105266033232, 0.9310021584121119), (37, 0.3009485198289886, 0.6410416956279594), (38, 0.02529791997369113, 0.7175003965042274), (39, 0.6240861831453879, 0.0833449976197429), (40, 0.9518696380490633, 0.6276643632709685), (41, 0.467972993234568, 0.15907446283027382), (42, 0.20115076322937187, 0.30042908231026977), (43, 0.24160500007504015, 0.7702965264891541), (44, 0.6548925201811417, 0.6165594532519374), (45, 0.37542010656874814, 0.4379474817887431), (46, 0.16310910881150154, 0.9568079945972553), (47, 0.79959388876761, 0.17299605485303082), (48, 0.086990318561191, 0.908432459994915), (49, 0.3886414480422943, 0.4649981116741656)]",3.87701244665867
"[(0, 0.34932005901424235, 0.8215402407390373), (1, 0.4311635871878394, 0.32774115144496496), (2, 0.5171218356992255, 0.26843976034463124), (3, 0.844902677182529, 0.6261516833771767), (4, 0.8297652336235534, 0.8238321627542454), (5, 0.034000141719501276, 0.9201230192025623), (6, 0.41934600262860566, 0.7548469898905756), (7, 0.29288296573627604, 0.45796763685419517), (8, 0.9161442245564435, 0.34435090444589345), (9, 0.9361234206750616, 0.11654499111327665), (10, 0.8643727330727918, 0.3070521944904836), (11, 0.6534175157104121, 0.09292496020244279), (12, 0.817070435917236, 0.9114599764780519), (13, 0.4286960831916148, 0.616428035237848), (14, 0.9431038740237648, 0.40248104740012736), (15, 0.5838158998438896, 0.2353471364962525), (16, 0.6084010616753841, 0.2724339511108316), (17, 0.4462814779950285, 0.5749610793825998), (18, 0.7426936933233866, 0.05490551732547344), (19, 0.3305146381211348, 0.5667799572794932), (20, 0.05674211657716011, 0.5276737221823776), (21, 0.6797494861239742, 0.04285971746144168), (22, 0.23336416946890937, 0.2932497099457688), (23, 0.13357170729926449, 0.8532129513727689), (24, 0.47738082821469774, 0.274012707353014), (25, 0.15793085423525288, 0.8793610566738248), (26, 0.14859218256532225, 0.4110307190507202), (27, 0.7136652398391506, 0.16616292087883444), (28, 0.720745433847159, 0.25814877446950313), (29, 0.8753075352424254, 0.898593164210508), (30, 0.9800610921181955, 0.8150188475075271), (31, 0.8589470833893142, 0.25661811559609127), (32, 0.5406857610915718, 0.5051937061350912), (33, 0.13662657801362876, 0.5588696257801342), (34, 0.6493216383167794, 0.6488841267178075), (35, 0.8383132014015273, 0.7371000829177938), (36, 0.9961711456400814, 0.4007216153407097), (37, 0.31517205822590066, 0.32996714631448065), (38, 0.006102218328800424, 0.06246713902403822), (39, 0.17544211082610928, 0.26591988466739414), (40, 0.40131674830350084, 0.1340175578771392), (41, 0.8182517348207552, 0.14766025822747253), (42, 0.9606019150736296, 0.5185260772299352), (43, 0.08194510744456185, 0.5837181782001064), (44, 0.3819655598015551, 0.9017805866230387), (45, 0.3531384910040696, 0.23400598557233043), (46, 0.4317197464212996, 0.3513170127161199), (47, 0.39746217629179936, 0.529487205093396), (48, 0.3243094219526611, 0.7777289878776693), (49, 0.5578660162256609, 0.19729723349509598)]",2.747674763213805
"[(0, 0.8181484617432541, 0.8248500801473512), (1, 0.3684177165977077, 0.8808805680462983), (2, 0.0790065227515685, 0.8408981803682873), (3, 0.10571177832027068, 0.6313680123627347), (4, 0.4249880298660197, 0.42683369542766314), (5, 0.17781395518696064, 0.7830947312553921), (6, 0.4895315689857369, 0.6583351928292133), (7, 0.23141236612679839, 0.7936442114051248), (8, 0.8776838502586125, 0.7619265491179158), (9, 0.8037335024854281, 0.488788380196318), (10, 0.16284670847452742, 0.7830012894223048), (11, 0.5799264055892867, 0.318526697670817), (12, 0.6276704091332627, 0.37836605764838105), (13, 0.3245964237307779, 0.2813931751795089), (14, 0.8701480792231971, 0.44890722068343714), (15, 0.1371777803977674, 0.8907379473054025), (16, 0.9804653317661579, 0.10521280382595433), (17, 0.48750365006292695, 0.7283016026393495), (18, 0.28395600255451425, 0.015312565713424542), (19, 0.790583362954077, 0.9434032444696335), (20, 0.4265644693009115, 0.7530360184151481), (21, 0.880249785544285, 0.14444506827564574), (22, 0.37153722512528564, 0.8923258646986895), (23, 0.7304909730772199, 0.3344787285713603), (24, 0.14930611306712205, 0.6851718055002337), (25, 0.16089057729025846, 0.114500367519211), (26, 0.2293503625595914, 0.607987778598322), (27, 0.14312435158455117, 0.6663960989990512), (28, 0.5980436083752166, 0.43385437327478704), (29, 0.32477758990878813, 0.04316470967636554), (30, 0.7215450888331756, 0.5979570647975387), (31, 0.04979589585903621, 0.4917122403021159), (32, 0.7884752311578161, 0.4510334051373104), (33, 0.9771389392244775, 0.7760978913436253), (34, 0.8060589374039288, 0.2642319500651207), (35, 0.9762770094713225, 0.2863755707872372), (36, 0.8475741211121094, 0.49593311678322927), (37, 0.47400082643209984, 0.35875743433459617), (38, 0.6234523206164346, 0.43350945830097587), (39, 0.01430079099023196, 0.8216716596505805), (40, 0.6115941765724963, 0.7865503590494721), (41, 0.9310047290529893, 0.6084023262663862), (42, 0.7738888852290579, 0.05135956738927305), (43, 0.4025965895122794, 0.005266176293744929), (44, 0.4458690307372637, 0.3015236704823855), (45, 0.7875185516230282, 0.5952481990305931), (46, 0.01228918714704974, 0.612709640103679), (47, 0.8514200855006351, 0.7952647111433231), (48, 0.16507065081697558, 0.15358816507957196), (49, 0.11517746194973233, 0.6979608273051783)]",2.455956508130772
"[(0, 0.3555970577319476, 0.6713262124892625), (1, 0.3269188984638488, 0.2931996466950183), (2, 0.8698720521394242, 0.061264551091096076), (3, 0.03548472214020737, 0.6240489540345026), (4, 0.9265795496411894, 0.5558624205663626), (5, 0.9162258293007836, 0.5237774239691244), (6, 0.04244095715396967, 0.7362544485973295), (7, 0.9592758445431826, 0.8397291566382228), (8, 0.07428070799455999, 0.5931976990743795), (9, 0.6582839253054197, 0.609958104731477), (10, 0.5923214961336858, 0.5472343197646526), (11, 0.17224560415885937, 0.7780025187466827), (12, 0.7696984002428148, 0.14889396424393175), (13, 0.21414087781129454, 0.9323529961267771), (14, 0.5152969332912033, 0.12321467370047778), (15, 0.03679982816511118, 0.8041080701918804), (16, 0.6264415014277552, 0.6736476236438352), (17, 0.9181165468242886, 0.37555328365387075), (18, 0.12146022045879046, 0.6195876099825441), (19, 0.16060577315002256, 0.9737514143235684), (20, 0.19477841071937763, 0.10528128202206655), (21, 0.39729018075649747, 0.9790040440688922), (22, 0.3545210734331027, 0.7872648067490465), (23, 0.6425018004519055, 0.35687095503044697), (24, 0.04925550762260933, 0.04325901499709783), (25, 0.09596433810216265, 0.325735682949603), (26, 0.15765358709693866, 0.3794702392287337), (27, 0.5115179281652142, 0.5212843587413856), (28, 0.9432436017455478, 0.7215893628737211), (29, 0.36177081358579966, 0.9106027036370942), (30, 0.6312461166711593, 0.6678615504051618), (31, 0.15219792390175113, 0.4268680830751487), (32, 0.2855770033214231, 0.251410371377071), (33, 0.994352148980473, 0.9452711963590313), (34, 0.8751231360152018, 0.3088954099968859), (35, 0.531332893519549, 0.6502045702229469), (36, 0.12616184161474475, 0.3683579785152675), (37, 0.7312666727118499, 0.6668513941923082), (38, 0.9024169537218399, 0.03251930511352785), (39, 0.55365358054153, 0.1487670016857381), (40, 0.7464281066591232, 0.21471765439864665), (41, 0.37072449787029793, 0.5152336199964694), (42, 0.30677793109035534, 0.30669927961712984), (43, 0.25393695545863626, 0.9940886354041514), (44, 0.19430818655764148, 0.16599146910416862), (45, 0.5562982650480379, 0.5376907814517274), (46, 0.8845077555396744, 0.1638108030523464), (47, 0.5418645592911737, 0.7663200850538041), (48, 0.7015160255070754, 0.17441507729491446), (49, 0.8215509736321587, 0.9323118528452875)]",3.7218627013924968
"[(0, 0.9568576381891076, 0.11280654548344937), (1, 0.5437235389023739, 0.20464499396471547), (2, 0.6177387777743052, 0.8409841968657861), (3, 0.8796663404642296, 0.3649821503874192), (4, 0.2996378279026821, 0.050062226850246305), (5, 0.45764096169529167, 0.2761926246755646), (6, 0.8861739761903774, 0.14269107635485112), (7, 0.8569015180683471, 0.9337100645464794), (8, 0.7054865310179793, 0.71941456187053), (9, 0.5582285180791375, 0.12267424963140383), (10, 0.6567390713819597, 0.5489741651276638), (11, 0.3555780652461302, 0.08845365015623463), (12, 0.46175191326046316, 0.9885605877692142), (13, 0.6291743683780553, 0.9767889439542075), (14, 0.7761274178512181, 0.24966720569997558), (15, 0.05353624037839688, 0.4280539587205313), (16, 0.2632745185119122, 0.7163495240973601), (17, 0.32620542467068536, 0.034834629649936444), (18, 0.6123949447424205, 0.5867033786176766), (19, 0.056454020581246045, 0.041954287551573044), (20, 0.29940199412442525, 0.7879848204667101), (21, 0.8119017042706721, 0.9503932815909356), (22, 0.27692876322033244, 0.2885086375679996), (23, 0.4211765417766784, 0.8278018100122252), (24, 0.8802567871807278, 0.5725879242799669), (25, 0.9220213018034842, 0.4826449307064906), (26, 0.7338058410246453, 0.44431746461000143), (27, 0.9378813551372768, 0.43794590732245364), (28, 0.04167103522596849, 0.08431712253761126), (29, 0.524513506512187, 0.8595396287266285), (30, 0.8349815779075023, 0.07254202084695804), (31, 0.6353639427442427, 0.9293622491353538), (32, 0.9401480901630449, 0.8647113061643424), (33, 0.944960974489999, 0.8450000023656092), (34, 0.09986272996019163, 0.1867764242855231), (35, 0.3523166176655448, 0.6412040279952057), (36, 0.12113173552703616, 0.3036292905904501), (37, 0.5548366942876646, 0.6485427380046216), (38, 0.3235047640719949, 0.019789550762526864), (39, 0.7385930438457304, 0.38731159926351666), (40, 0.3297790425807732, 0.26090005387629933), (41, 0.9249510752834488, 0.04787884870809711), (42, 0.2361154857034211, 0.21286121382955103), (43, 0.16237676551447444, 0.865103612918771), (44, 0.5274713151071324, 0.38072752446194935), (45, 0.30963047368398844, 0.9849142001945063), (46, 0.43434427758831595, 0.8538727416398015), (47, 0.16062945023785946, 0.2300576579797009), (48, 0.5632349853406509, 0.058548215544249604), (49, 0.48712547653761984, 0.8528949982371794)]",4.336205752206339
"[(0, 0.6304666039174841, 0.44297526294696876), (1, 0.2090962254424552, 0.5050624008011947), (2, 0.10633292580011666, 0.30174649737904813), (3, 0.6492563737493177, 0.3333910556152848), (4, 0.49447383344000995, 0.5712801098829039), (5, 0.4886595024536601, 0.7251263356418232), (6, 0.924520662249831, 0.6649821609816887), (7, 0.12875565308886616, 0.8359553637164321), (8, 0.32868734156036916, 0.16454454314609146), (9, 0.6960329554782957, 0.5707253431671417), (10, 0.9439241667619023, 0.059575780276829526), (11, 0.09467500442477172, 0.005457702692215127), (12, 0.692671531103736, 0.00119533682460371), (13, 0.19315708213008953, 0.5799186439195838), (14, 0.7336042286137175, 0.5274059972230408), (15, 0.731092828280968, 0.7583121585838875), (16, 0.9242003574718612, 0.7367117047028336), (17, 0.3706455217831771, 0.7292161732621375), (18, 0.6263749753705706, 0.5394426684548792), (19, 0.9755824208350284, 0.9072320113208693), (20, 0.2994814409243711, 0.7389053413863966), (21, 0.11005212641760465, 0.3134740067526198), (22, 0.8156164498701722, 0.5511693119282436), (23, 0.9603513381403875, 0.38946641817289673), (24, 0.268639654024595, 0.7462058011537088), (25, 0.15736771521373027, 0.28655842508728424), (26, 0.5615870454742571, 0.6531163245727776), (27, 0.4666896385621244, 0.6069068058639143), (28, 0.06427957378177551, 0.4409134551726376), (29, 0.33188281715396395, 0.14743294985091626), (30, 0.7219313117450983, 0.37454930304171175), (31, 0.6058479037910839, 0.17472402183669133), (32, 0.48974772426195534, 0.4521940080292297), (33, 0.36829765476204757, 0.9073588771763476), (34, 0.6418123853450037, 0.9661213346784002), (35, 0.4224222121306589, 0.9811821833420004), (36, 0.6455028262646483, 0.41268412968876544), (37, 0.8377971049563742, 0.4946920274882778), (38, 0.35122141690111797, 0.12081073509684948), (39, 0.10553504035663286, 0.8920536822370484), (40, 0.057705534742731546, 0.6127637619322507), (41, 0.6049316029134915, 0.7577679189174942), (42, 0.6696113108031864, 0.5472664051482726), (43, 0.046069310677618325, 0.624134894061281), (44, 0.15695806094149922, 0.7530468018051389), (45, 0.7108553645782045, 0.4692411017295066), (46, 0.15137906438391924, 0.3482127615707745), (47, 0.7011626716928056, 0.045508566062921973), (48, 0.3867152178003518, 0.004188372106938898), (49, 0.36447605439685793, 0.4809994699677467)]",2.631341254587224
"[(0, 0.3933251141251123, 0.5295246808258104), (1, 0.4875579808558449, 0.987320890844033), (2, 0.6987947763347109, 0.08699396090484557), (3, 0.10187820370768164, 0.9755547549863677), (4, 0.6548527722987965, 0.6941719097829034), (5, 0.646394638440298, 0.6000866349922289), (6, 0.5325600306365803, 0.16178036056964595), (7, 0.006570760019377175, 0.4041277566683008), (8, 0.45814345453263605, 0.7012228206424804), (9, 0.3276641976723088, 0.758473992148), (10, 0.7471135601881956, 0.21847998967042892), (11, 0.7556904172780726, 0.5148905739194062), (12, 0.868624300248884, 0.004887638997197241), (13, 0.1737547542786939, 0.024276102842955005), (14, 0.7732785014689847, 0.3461866403982663), (15, 0.3666722131581338, 0.5377104048277394), (16, 0.13408048045398724, 0.8037124247166242), (17, 0.4112007200215393, 0.6184723578783632), (18, 0.8692302589913722, 0.7826366839455952), (19, 0.2939802598629927, 0.22943543019552504), (20, 0.17301927241308235, 0.14799705333800028), (21, 0.7077125351162746, 0.9201118189744331), (22, 0.6626178739582554, 0.4182899683216631), (23, 0.2594376350807335, 0.41493751589620076), (24, 0.20448343996457452, 0.8791269151615834), (25, 0.05579447708154639, 0.5708485783541281), (26, 0.8556238986354472, 0.3965457650788926), (27, 0.688030359787739, 0.6252749227544899), (28, 0.957469472894522, 0.2166210620886686), (29, 0.9554530934246015, 0.972535978197824), (30, 0.6094924435584288, 0.8770352937024), (31, 0.24604869263968743, 0.739582191971365), (32, 0.9726719861251106, 0.9068609753110869), (33, 0.5085391087395403, 0.6570803948248573), (34, 0.8584494005035387, 0.2842085752116844), (35, 0.39919207871049533, 0.31465594758310744), (36, 0.7475819367840836, 0.20187176567120702), (37, 0.44353408093858926, 0.10439755339752066), (38, 0.3881674055455252, 0.91321331589503), (39, 0.9866434825224776, 0.0842471428171302), (40, 0.5177835208979051, 0.6930410165050889), (41, 0.5723598753036272, 0.8805752439294678), (42, 0.9299995698998552, 0.2799333680520235), (43, 0.914906474211153, 0.9908334481920295), (44, 0.12774787056017023, 0.41265179951861675), (45, 0.16334199737835198, 0.6099988974950389), (46, 0.05091604699439156, 0.8742273807080526), (47, 0.8996183017295106, 0.08418132477524065), (48, 0.6104918717751843, 0.4275402212923407), (49, 0.21232729485964252, 0.0391362932447481)]",4.6162977839914445
"[(0, 0.1341154594116919, 0.8677799309880371), (1, 0.5493075360796301, 0.4364510327758041), (2, 0.8970752761800094, 0.7791746030050214), (3, 0.5327255027997033, 0.4667749628095622), (4, 0.5550553318897032, 0.4111266904207336), (5, 0.23001641973273823, 0.07105662080041875), (6, 0.35600544409275825, 0.363284327295335), (7, 0.20000495754368242, 0.21664227088378907), (8, 0.5744284115943925, 0.7915853292458039), (9, 0.7932910131619484, 0.4780090342446057), (10, 0.5765069595614492, 0.556853687532184), (11, 0.13842066588950375, 0.4432504081327072), (12, 0.10970746036355161, 0.9201514983390457), (13, 0.9595640411328431, 0.5812072948152699), (14, 0.520125909548517, 0.46639503097815904), (15, 0.3741480994759656, 0.6199160136740873), (16, 0.28087106584326627, 0.08536949009377737), (17, 0.7499539635113948, 0.1119663888444613), (18, 0.3497274918909713, 0.5694344227721387), (19, 0.30949534544348056, 0.33610918964507697), (20, 0.37803190820835575, 0.6673123952451744), (21, 0.8332308543422087, 0.44338897969764335), (22, 0.3085660549455428, 0.6108655853268791), (23, 0.3876615615456913, 0.1038681365045876), (24, 0.9639576428788625, 0.07808065042594325), (25, 0.5674973584842844, 0.20616286107695214), (26, 0.2321384957189816, 0.329918333851971), (27, 0.9837672864527861, 0.8266244293882704), (28, 0.881496689630335, 0.20512202647977384), (29, 0.8830200998284966, 0.951984093842472), (30, 0.7283274954683616, 0.9283490981051242), (31, 0.8697307032357222, 0.1767656227648874), (32, 0.3790350970742373, 0.08734787399492239), (33, 0.6443709306201022, 0.22536305509950605), (34, 0.4728398600519127, 0.7559763652726949), (35, 0.9781513577068686, 0.9926808238930775), (36, 0.915486028630254, 0.9487423569052092), (37, 0.8415001682086508, 0.25322873502302), (38, 0.4120442093733597, 0.6160623280827184), (39, 0.9996434614393582, 0.4005621547100714), (40, 0.10501904505786441, 0.43530587649314323), (41, 0.46927311715156617, 0.1742248136819593), (42, 0.9796763961985918, 0.833923530094074), (43, 0.9372126632019271, 0.49015106645917084), (44, 0.8004850361098452, 0.30381834766083593), (45, 0.6930354714291901, 0.5589687189694671), (46, 0.6908540524569785, 0.7974451821174003), (47, 0.10638316852020557, 0.09685725036464543), (48, 0.622316195159458, 0.2891084584888024), (49, 0.3812035938246098, 0.645280295528072)]",4.252682729982758
"[(0, 0.060196533616540204, 0.49947086254881645), (1, 0.45055224638719904, 0.48964409669300235), (2, 0.3539714616438423, 0.814212833049324), (3, 0.8553924496376971, 0.861139701440806), (4, 0.013294022203595435, 0.5098235421417973), (5, 0.4584776156280792, 0.23857199837049636), (6, 0.7070110157855068, 0.058268746920536296), (7, 0.22159250990862, 0.05951133668770514), (8, 0.1713477375800908, 0.5879991014511391), (9, 0.13160269024851035, 0.8703957263911942), (10, 0.5100945232081339, 0.5043828956513697), (11, 0.14080292395524519, 0.09323942184168843), (12, 0.24873578089416304, 0.039069172171444344), (13, 0.44307434045371974, 0.9520411734093186), (14, 0.6515187891821719, 0.588914448356884), (15, 0.3651082408708698, 0.013119330410303442), (16, 0.3290719691252739, 0.018890096073569507), (17, 0.12385876279045926, 0.770452163699392), (18, 0.845694441337377, 0.3927004164318614), (19, 0.9911698711603437, 0.2029775373524001), (20, 0.9807087457489063, 0.4291534452416337), (21, 0.5541573807789653, 0.05035644766099023), (22, 0.720095108916061, 0.8911811695347367), (23, 0.34557461671208456, 0.5298925547034796), (24, 0.29068980455151805, 0.69018664340431), (25, 0.06693124018520691, 0.7987859027920446), (26, 0.1602001440873705, 0.6323129750164754), (27, 0.7220423049650843, 0.16984972737359694), (28, 0.7006992838553244, 0.2050581389807109), (29, 0.6194589860902603, 0.5346789062026848), (30, 0.7016250797485738, 0.7141934007579116), (31, 0.8599781775576711, 0.29821013358861936), (32, 0.3010436340459498, 0.6869723231572419), (33, 0.01459557769937947, 0.8967560556589634), (34, 0.26313400260885533, 0.14355250369240313), (35, 0.1375369798064927, 0.09901905771439079), (36, 0.9795640092202553, 0.09077137017999515), (37, 0.8345580024949312, 0.6520362238167567), (38, 0.9822752742335155, 0.17568047770749806), (39, 0.2228196248294575, 0.9480544683223592), (40, 0.16330087661582182, 0.018715751017044813), (41, 0.02780927290909685, 0.45672771551000535), (42, 0.8087520753533374, 0.7364883914956472), (43, 0.8910774557487305, 0.3062018629513017), (44, 0.4904660363646425, 0.5936669961551703), (45, 0.9034805356996549, 0.7481686507047506), (46, 0.5154374899451343, 0.6071178489314532), (47, 0.7924659617515656, 0.34533373686939284), (48, 0.2531430751076401, 0.6586616420011541), (49, 0.8263450557941817, 0.22616368577261192)]",2.162503254851411
"[(0, 0.9063589679824046, 0.5256050556571598), (1, 0.14167847420556023, 0.27131869434569134), (2, 0.642525398402165, 0.6192511970653852), (3, 0.07128878435493557, 0.05467906351920693), (4, 0.3544826761864186, 0.5131206125641784), (5, 0.2874107621327583, 0.6680012633189928), (6, 0.4158412148129351, 0.9663874808123374), (7, 0.795567802889097, 0.946776266833521), (8, 0.9496053574873333, 0.8485048927318897), (9, 0.3367398877358684, 0.981276498563787), (10, 0.9242005788883976, 0.9415724123613766), (11, 0.2172587269980294, 0.6928016165669668), (12, 0.6507403037394234, 0.4825391836668016), (13, 0.3402191913544912, 0.3987171898771964), (14, 0.7606635691613135, 0.5564861203156264), (15, 0.8615960033587211, 0.4757480546812659), (16, 0.6138628776661407, 0.7977872864023002), (17, 0.24719695857130597, 0.18336354310001102), (18, 0.5047908853113467, 0.7478560846898716), (19, 0.9378193537779412, 0.6526575559805794), (20, 0.4515647957043498, 0.7957065505342443), (21, 0.8372873347150214, 0.4759117165559328), (22, 0.1667027440804224, 0.9442261490126509), (23, 0.9517164241845604, 0.13413907119207769), (24, 0.17515789125413195, 0.8516656781911891), (25, 0.16876522080888223, 0.18344683426718766), (26, 0.10556042174486835, 0.2608947609154145), (27, 0.25503118873437325, 0.7621748924724099), (28, 0.39430974044126876, 0.9838782790457274), (29, 0.29302846179121933, 0.6464923354639394), (30, 0.4525348856090248, 0.18785531567552816), (31, 0.8877687237220336, 0.6668151823600399), (32, 0.5236556385661769, 0.43673304712341854), (33, 0.4357117840350393, 0.8804951713957426), (34, 0.2042292304942097, 0.8871214502356526), (35, 0.7574000680791184, 0.3146881497871672), (36, 0.17631156913706814, 0.53534275078217), (37, 0.5389356126233117, 0.596429824004873), (38, 0.26872575641794416, 0.14557062927153208), (39, 0.6286519104820417, 0.9182982751800932), (40, 0.3583338810267094, 0.3810325594985394), (41, 0.8189984784651493, 0.49333032270449895), (42, 0.15726204356409668, 0.2654719870124028), (43, 0.3166428127916383, 0.9406560529345426), (44, 0.16360780819472553, 0.3155586476915895), (45, 0.2465784387040596, 0.0007840131130588679), (46, 0.8798515287022621, 0.9594602260241045), (47, 0.7713196418164605, 0.6334949853220041), (48, 0.8887907195560839, 0.7840863112516812), (49, 0.3465358377859188, 0.7532989216702829)]",4.63145692101039
"[(0, 0.4561977515436133, 0.06886998115703546), (1, 0.8495840204724431, 0.5666765079548491), (2, 0.7369219114694545, 0.3137664471592674), (3, 0.8306581707584187, 0.9219553268862483), (4, 0.2450122622147788, 0.9046552188702669), (5, 0.17438599792664478, 0.24299612010055827), (6, 0.41787163599412513, 0.9466789515063759), (7, 0.16968203854020247, 0.1732482821487764), (8, 0.6251352519893199, 0.6909775542833078), (9, 0.8601415975492522, 0.2909241061795368), (10, 0.4493893917609775, 0.4123987178652445), (11, 0.8335788491191869, 0.28276445681664253), (12, 0.046927479479322076, 0.8488304847484867), (13, 0.19403536382291697, 0.7261389209623776), (14, 0.4065075620590636, 0.7396347602931167), (15, 0.716394561654616, 0.013290888973426895), (16, 0.24867384839452977, 0.6777351097757499), (17, 0.8848426807306653, 0.7847943749169017), (18, 0.64099591888078, 0.16128797075350398), (19, 0.0013985130263146628, 0.5500688181062322), (20, 0.37000821888761415, 0.49538509640786066), (21, 0.7819933111990206, 0.9195384193862515), (22, 0.8568749619161782, 0.480566935212166), (23, 0.25216770341856454, 0.9729744371391015), (24, 0.6214776403380545, 0.018062776573650074), (25, 0.5063642879540884, 0.3304615040462411), (26, 0.28608561980795577, 0.9348604392891772), (27, 0.8625849098314539, 0.2017503737309323), (28, 0.1789299416599981, 0.11505475705784163), (29, 0.17335483681560382, 0.3315036113463562), (30, 0.06813376297078921, 0.1820112341056922), (31, 0.0916801759606326, 0.5942280249452236), (32, 0.719553881621584, 0.8990538071982167), (33, 0.3130180809585237, 0.03020765026195238), (34, 0.78407306759151, 0.4888791466827055), (35, 0.12629338916462596, 0.7504808876772685), (36, 0.16693248941822292, 0.31013472869959613), (37, 0.418642012331501, 0.6624978522354952), (38, 0.04377102029456803, 0.2733625846433708), (39, 0.15469091053011585, 0.3778382458711018), (40, 0.35359327246966776, 0.13288521659653996), (41, 0.7245524907857551, 0.18740279199931487), (42, 0.4772360540855052, 0.7054332111179069), (43, 0.2534894451170505, 0.0876076333326754), (44, 0.5799258392437476, 0.17359262595528802), (45, 0.7628935023242014, 0.6248772612388291), (46, 0.6758858064254165, 0.4027952345849046), (47, 0.05270910910546445, 0.6719758228801712), (48, 0.5223902686018497, 0.2644568186517422), (49, 0.5057735391597854, 0.553920477811601)]",3.3048069417075596
"[(0, 0.42536820417831356, 0.6124389343240302), (1, 0.15259669356994876, 0.8031026374946242), (2, 0.9949235514035953, 0.27510607230631334), (3, 0.10471608138397537, 0.06191395626935192), (4, 0.8436849214202448, 0.4445520583952919), (5, 0.8484673323134799, 0.9279360823384711), (6, 0.4503613027678497, 0.13954447072568854), (7, 0.9808390427269429, 0.37993235889358357), (8, 0.6926769472933636, 0.15027525476558412), (9, 0.4325156467149013, 0.31817016388533637), (10, 0.6322294636157809, 0.23452997904196238), (11, 0.32908736305384745, 0.3788980996476624), (12, 0.16411324395047955, 0.44996096161765164), (13, 0.32308110164025494, 0.9598017683216317), (14, 0.261466206189803, 0.5272880779317876), (15, 0.663743251975438, 0.377136839437584), (16, 0.2847977382275171, 0.8137078775362396), (17, 0.6603049005013268, 0.8232056869353704), (18, 0.08750360634861543, 0.921436036138238), (19, 0.3772216841041125, 0.4111127478765497), (20, 0.9496548900065146, 0.3932179600724145), (21, 0.7743491578009871, 0.5117776453782386), (22, 0.6605811878681664, 0.0829842938065285), (23, 0.6746448424333162, 0.4717551359551262), (24, 0.6377558032934785, 0.5026072409259587), (25, 0.7548110256867095, 0.2052018350404523), (26, 0.5991871169528988, 0.3573021573417652), (27, 0.9757236532252717, 0.6858152140575885), (28, 0.9662301239757788, 0.8849445033544598), (29, 0.43807567624150545, 0.9817325742132041), (30, 0.29491883985109557, 0.9085012299616745), (31, 0.7030998162093133, 0.5692154239515792), (32, 0.7782724475806492, 0.027707104201296406), (33, 0.5668285494749408, 0.039167354931661014), (34, 0.17702537231035653, 0.4508586327804007), (35, 0.7282701674072393, 0.39153499807678616), (36, 0.4944640948649025, 0.05909831535020593), (37, 0.21979943021950632, 0.10342267030337882), (38, 0.11902038056245212, 0.5988333503627734), (39, 0.6540065601024231, 0.9928530477811746), (40, 0.9448239267326755, 0.8607220429917515), (41, 0.05157878057110776, 0.7864131310732606), (42, 0.0029424353533078484, 0.5105956987945192), (43, 0.2925355822359811, 0.3766602592636278), (44, 0.7731179261532052, 0.01758217099073689), (45, 0.9446195959854818, 0.8009745224611736), (46, 0.3310557907740427, 0.09663364217148507), (47, 0.15794959751745896, 0.644921108942212), (48, 0.43771260586486516, 0.0039938672260058095), (49, 0.1823452197684612, 0.8283809239737043)]",3.9890202368107355
